text,label
"
You're assuming that their normal rotation carries all areas of the surface
into sunlight.  Not so.  Even on Earth, each pole gets several weeks without
sunlight in mid-winter.  Pluto and Charon have much more extreme axial
tilt and a much longer orbit.  Pluto's north pole, for example, gets over
a century of darkness followed by over a century of perpetual light.

At the moment, we're in luck -- Pluto and Charon are just past their
equinox, when the Sun was just on the horizon at both poles (of each).
If we get probes there soon, only the immediate vicinity of one pole
(on each) will be in long-term shadow.  This will get steadily worse the
longer we wait.",sci.space
"Please satisfy my curiosity. I'm interested in finding out who is using the
e-mail system. Please do not flood me with mail after April 21st. Thanks!
Maria Alice Ruth  mao111@psuvm.bitnet or @psuvm.psu.edu

1. Are you male or female?

2. How long have you been using the e-mail system?

3. How do you have access (at work, at school, etc)?

4. Who taught you how to use the system? Is that person male or female?

5. Have you helped anyone to learn the system? Was that person(s) male or
   female?

6. Which net did you find my questions on?

7. Which other nets are you interested in?",rec.autos
"Go easy on him drieux. It is the right of every American to
know nothing about anything. 



------------------------------------------------------------------------------
""Who said anything about panicking?"" snapped Authur.           Garrett Johnson
""This is still just culture shock. You wait till I've       Garrett@Ingres.com
settled into the situation and found my bearings.
THEN I'll start panicking!"" - Douglas Adams  ",talk.politics.misc
"Archive-name: space/diff

DIFFS SINCE LAST FAQ POSTING (IN POSTING ORDER)

(These are hand-edited context diffs; do not attempt to use them to patch
old copies of the FAQ).

===================================================================
diff -t -c -r1.18 FAQ.intro
*** /tmp/,RCSt1a06400	Thu Apr  1 14:47:22 1993
--- FAQ.intro	Thu Apr  1 14:46:55 1993
***************
*** 101,107 ****
		  NASA Langley (Technical Reports)
		  NASA Spacelink
		  National Space Science Data Center
-		  Space And Planetary Image Facility
		  Space Telescope Science Institute Electronic Info. Service
		  Starcat
		  Astronomical Databases
--- 101,106 ----
***************
*** 130,135 ****
--- 129,135 ----
	      LLNL ""great exploration""
	      Lunar Prospector
	      Lunar science and activities
+	      Orbiting Earth satellite histories
	      Spacecraft models
	      Rocket propulsion
	      Spacecraft design

===================================================================
diff -t -c -r1.18 FAQ.net
*** /tmp/,RCSt1a06405	Thu Apr  1 14:47:24 1993
--- FAQ.net	Thu Apr  1 14:46:57 1993
***************
*** 58,63 ****
--- 58,67 ----
      elements are sent out on the list from Dr. Kelso, JSC, and other sources
      as they are released. Email to elements-request@telesoft.com to join.

+     GPS Digest is a moderated list for discussion of the Global Positioning
+     System and other satellite navigation positioning systems. Email to
+     gps-request@esseye.si.com to join.
+
      Space-investors is a list for information relevant to investing in
      space-related companies. Email Vincent Cate (vac@cs.cmu.edu) to join.

***************
*** 223,227 ****
--- 227,241 ----
      1030. If in fact you should should learn of unauthorized access, contact
      NASA personnel.

+     Claims have been made on this news group about fraud and waste. None
+     have ever been substantiated to any significant degree. Readers
+     detecting Fraud, Waste, Abuse, or Mismanagement should contact the NASA
+     Inspector General (24-hours) at 800-424-9183 (can be anonymous) or write
+
+	  NASA
+	  Inspector General
+	  P.O. Box 23089
+	  L'enfant Plaza Station
+	  Washington DC 20024

  NEXT: FAQ #3/15 - Online (and some offline) sources of images, data, etc.

===================================================================
diff -t -c -r1.18 FAQ.data
*** /tmp/,RCSt1a06410	Thu Apr  1 14:47:26 1993
--- FAQ.data	Thu Apr  1 14:46:54 1993
***************
*** 216,237 ****
	  Telephone: (301) 286-6695

	  Email address:   request@nssdca.gsfc.nasa.gov
-
-
-     SPACE AND PLANETARY IMAGE FACILITY
-
-     Available 24 hours a day via anonymous FTP from pioneer.unm.edu. Has
-     approximately 150 CD-ROM's full of imagery, raw, and tabular data. To
-     start, get the file:
-
-	  pioneer.unm.edu:pub/info/beginner-info
-
-     This will hopefully give you all of the information you need to get data
-     from their machine. beginner-info has been translated to other
-     languages, you should look inside pub/info for the particular language
-     that meets your needs.
-
-     Contact help@pioneer.unm.edu.


      SPACE TELESCOPE SCIENCE INSTITUTE ELECTRONIC INFORMATION SERVICE
--- 216,221 ----

===================================================================
diff -t -c -r1.18 FAQ.math
*** /tmp/,RCSt1a06415	Thu Apr  1 14:47:28 1993
--- FAQ.math	Thu Apr  1 14:46:56 1993
***************
*** 60,65 ****
--- 60,71 ----
	  Gives series to compute positions accurate to 1 arc minute for a
	  period + or - 300 years from now. Pluto is included but stated to
	  have an accuracy of only about 15 arc minutes.
+
+     _Multiyear Interactive Computer Almanac_ (MICA), produced by the US
+     Naval Observatory. Valid for years 1990-1999. $55 ($80 outside US).
+     Available for IBM (order #PB93-500163HDV) or Macintosh (order
+     #PB93-500155HDV). From the NTIS sales desk, (703)-487-4650. I believe
+     this is intended to replace the USNO's Interactive Computer Ephemeris.

      _Interactive Computer Ephemeris_ (from the US Naval Observatory)
      distributed on IBM-PC floppy disks, $35 (Willmann-Bell). Covers dates

===================================================================
diff -t -c -r1.18 FAQ.references
*** /tmp/,RCSt1a06420	Thu Apr  1 14:47:30 1993
--- FAQ.references	Thu Apr  1 14:46:59 1993
***************
*** 93,100 ****
      US Naval Observatory
	  202-653-1079 (USNO Bulletin Board via modem)
	  202-653-1507 General
-	  202-653-1545 Nautical Almanac Office (info on the Interactive
-	      Computer Ephemeris)

      Willmann-Bell
      P.O. Box 35025
--- 93,98 ----
***************
*** 138,151 ****
      SDI's SSRT (Single Stage Rocket Technology) project has funded a
      suborbital technology demonstrator called DC-X that should fly in
      mid-1993. Further development towards an operational single-stage to
!     orbit vehicle is uncertain at present; for considerably more detail on
!     the SSRT program, get the document

!	  ames.arc.nasa.gov:pub/SPACE/FAQ/DeltaClipper

!     by anonymous FTP or through the email server.


      HOW TO NAME A STAR AFTER A PERSON

      Official names are decided by committees of the International
--- 136,151 ----
      SDI's SSRT (Single Stage Rocket Technology) project has funded a
      suborbital technology demonstrator called DC-X that should fly in
      mid-1993. Further development towards an operational single-stage to
!     orbit vehicle (called Delta Clipper) is uncertain at present.

!     An collection of pictures and files relating to DC-X is available by
!     anonymous FTP or email server in the directory

!	  bongo.cc.utexas.edu:pub/delta-clipper

+     Chris W. Johnson (chrisj@emx.cc.utexas.edu) maintains the archive.

+
      HOW TO NAME A STAR AFTER A PERSON

      Official names are decided by committees of the International
***************
*** 223,228 ****
--- 223,236 ----
      University Press, 1970. Information about the Lunar Orbiter missions,
      including maps of the coverage of the lunar nearside and farside by
      various Orbiters.
+
+
+     ORBITING EARTH SATELLITE HISTORIES
+
+     A list of Earth orbiting satellites (that are still in orbit) is
+     available by anonymous FTP in:
+
+	  ames.arc.nasa.gov:pub/SPACE/FAQ/Satellites


      SPACECRAFT MODELS

===================================================================
diff -t -c -r1.18 FAQ.addresses
*** /tmp/,RCSt1a06435	Thu Apr  1 14:47:34 1993
--- FAQ.addresses	Thu Apr  1 14:46:51 1993
***************
*** 75,80 ****
--- 75,85 ----
	  the latter, an SF 171 is useless. Employees are Caltech employees,
	  contractors, and for the most part have similar responsibilities.
	  They offer an alternative to funding after other NASA Centers.
+
+	  A fact sheet and description of JPL is available by anonymous
+	  FTP in
+
+	      ames.arc.nasa.gov:pub/SPACE/FAQ/JPLDescription

      NASA Johnson Manned Space Center (JSC)
      Houston, TX 77058

===================================================================
diff -t -c -r1.18 FAQ.new_probes
*** /tmp/,RCSt1a06450	Thu Apr  1 14:47:38 1993
--- FAQ.new_probes	Thu Apr  1 14:46:58 1993
***************
*** 8,13 ****
--- 8,19 ----
      team, ISAS/NASDA launch schedules, press kits.


+     ASUKA (ASTRO-D) - ISAS (Japan) X-ray astronomy satellite, launched into
+     Earth orbit on 2/20/93. Equipped with large-area wide-wavelength (1-20
+     Angstrom) X-ray telescope, X-ray CCD cameras, and imaging gas
+     scintillation proportional counters.
+
+
      CASSINI - Saturn orbiter and Titan atmosphere probe. Cassini is a joint
      NASA/ESA project designed to accomplish an exploration of the Saturnian
      system with its Cassini Saturn Orbiter and Huygens Titan Probe. Cassini
***************
*** 98,115 ****


      MAGELLAN - Venus radar mapping mission. Has mapped almost the entire
!     surface at high resolution. Currently (11/92) in mapping cycle 4,
!     collecting a global gravity map.


      MARS OBSERVER - Mars orbiter including 1.5 m/pixel resolution camera.
!     Launched 9/24/92 on a Titan III/TOS booster. MO is currently (3/93) in
      transit to Mars, arriving on 8/24/93. Operations will start 11/93 for
      one martian year (687 days).


!     TOPEX/Poseidon - Joint US/French Earth observing satellite, launched in
!     August 1992 on an Ariane 4 booster. The primary objective of the
      TOPEX/POSEIDON project is to make precise and accurate global
      observations of the sea level for several years, substantially
      increasing understanding of global ocean dynamics. The satellite also
--- 104,121 ----


      MAGELLAN - Venus radar mapping mission. Has mapped almost the entire
!     surface at high resolution. Currently (4/93) collecting a global gravity
!     map.


      MARS OBSERVER - Mars orbiter including 1.5 m/pixel resolution camera.
!     Launched 9/25/92 on a Titan III/TOS booster. MO is currently (4/93) in
      transit to Mars, arriving on 8/24/93. Operations will start 11/93 for
      one martian year (687 days).


!     TOPEX/Poseidon - Joint US/French Earth observing satellite, launched
!     8/10/92 on an Ariane 4 booster. The primary objective of the
      TOPEX/POSEIDON project is to make precise and accurate global
      observations of the sea level for several years, substantially
      increasing understanding of global ocean dynamics. The satellite also

===================================================================
diff -t -c -r1.18 FAQ.astronaut
*** /tmp/,RCSt1a06465	Thu Apr  1 14:47:43 1993
--- FAQ.astronaut	Thu Apr  1 14:46:52 1993
***************
*** 162,174 ****
      specific standards:

	   Distant visual acuity:
!		20/100 or better uncorrected,
		correctable to 20/20, each eye.

	   Blood pressure:
		140/90 measured in sitting position.

!     3. Height between 60 and 76 inches.

      Pilot Astronaut Candidate:

--- 162,174 ----
      specific standards:

	   Distant visual acuity:
!		20/150 or better uncorrected,
		correctable to 20/20, each eye.

	   Blood pressure:
		140/90 measured in sitting position.

!     3. Height between 58.5 and 76 inches.",sci.space
": 
: >A stupid question, but what will CView run on and where can I get it? I
: >am still in need of a GIF viewer for Linux. (Without X-Windows.)
: >Thanks!
: > 
: 
: Ho boy. There is no way in HELL you are going to be able to view GIFs or do
: any other graphics in Linux without X windows!  I love Linux because it is
: so easy to learn..  You want text?  Okay.   Use Linux. You want text AND
: graphics?  Use Linux with X windows.  Simple.  Painless.  REQUIRED to have
: X Windows if you want graphics!  This includes fancy word processors like
: doc, image viewers like xv, etc.
:
Ummm, I beg to differ. A kind soul sent me a program called DPG-VIEW that
will do exactly what I want, view GIF images under Linux without X-Windows.
And, it does support all the way up to 1024x768. The biggest complaint I
have is it is painfully SLOW. It takes about 1 minute to display an image.
I am use to CSHOW under DOS which takes a split second. Any idea why it
is so slow under Linux? Anybody have anything better? Plus, anybody have
the docs to DPG-View? Thanks!
 
",comp.graphics
"I sent off for my copy today...   Snail Mail.   Hope to get it back in
about ten days.  (Impulse said ""a week"".)

I hope it's as good as they claim...

Jim Nobles",comp.graphics
"Unfortunately, I've got another story to add to this.  My girlfriend
and I were driving through west L.A., and got pelted by a rock just as
we were pulling away from a stoplight.  The scary thing was that the
rock was heavy enough to put a decent-sized dent in the door of my '72
Riviera which is pretty much solid ""Detriot Iron.""  Couple of inches
higher and it would have gone through the window.

Chris
--
---------------------------------------------------------------------------
     Chris Barrus  ---   chrisb@lynx.ps.uci.edu  ---  kallista@aol.com
   1972 Buick Riviera boattail, peace through superior automotive power!
           Sacred cows make the best hamburger - Abbie Hoffman",rec.autos
"I searched the U Mich archives fairly thoroughly for 3D graphics packages,
I always thought it to be a mirror of sumex-aim.stanford.edu... I was wrong.
I'll look into GrafSys... it does sound interesting!

Thanks Cheinan.",comp.graphics
"I have a small program to extract a 640x480 image from a vga 16 color screen,
and store that image in a TIFF file.  I need to insert the image into a
sales brochure, which I then need printed in 4 color.  On a mac, I would
use Photoshop to separate the image into 5 EPS files, and then pull it into
quark express, then get it printed to film on a lintronix at a service bureau.

However, I don't have a mac, but I do have windows.  What would I need to 
do this type of operation in the windows 3.1 environment?  Are there any
separation programs available on the net?  Is there a good page layout program
that I should look into?

Thanks in advance.

",comp.graphics
"

*nnnnnnnng* Thank you for playing, I cannot agree with this.  I believed
this and to put it nicely, it was a piece of junk!

I loved this car, I babied it, I pampered it, and after 2 years, it just
couldn't stay together, I would say that not everyone will have the
problems that I had, but know this, it's not just the car, it is the
ability to get the car fixed, which will NOT happen at any
chrysler/dodge/take your pick dealer.  I don't care if there are going to
reform their dealers/service with the intro of the LH cars, I will believe
it when I see it.  Case and point, the local dodge dealer.  You drive up,
just looking, you don't even get out of your door, when about 10 (yes 10)
salesman all eye you like their next meal, and literally pounce on you,
and try to get you to make a deal, on everything your eye wanders towards.
Service is about 2 times worse than that.  I had an alignment problem, but
they tried to tell me that the K frame was bent, and about 2000 dollars of
work/parts to fix it.  Let me tell you the problems I had, and I took care
of this car, I put alot of miles on it in the first couple years, but took
it to every checkup it needed, and many that shouldn't have been.

1988 Dodge Shadow ES

These were replaced within the 4 years that I owned the car.

Engine 
4 Alternators
Rear Suspension Torsion Bar
2 Water pumps
5 thermostats
Hall effect sensor
Main computer
4 Batteries

These were rebuilt/repaired

Radiator
Automatic Transmission
Power Steering


Those are just the things I can remember off the top of my head.  For
about a year before I sold the car, I said to myself, it's a good car, I
just can't find anybody competent enough the fix it.  In the end, before I
traded it in for a Saturn, the power steering started acting up again.  I
just stopped putting money into it.  I must have put at least $5000-$7000
worth of repairs over it's lifetime.  I am sorry but Lee Iacocca can bite
me.  Bullshit, whoever backs em best, is just afraid the stupid things are
going to fall apart, and no one will buy them without assurance, why the
hell do you think that LH has been nicknamed Last Hope.

You can do better, and I know people will disagree with me here, but
Japanese, like Honda, or Toyota, or the only american car company that I
feel is a quality product, Saturn.  I will not touch another chrysler
product again, no way.  I don't care how good the LH cars look good, and I
will admit they look promising, but not with the support that you get.  GM
isn't much better, thank god, they don't control Saturn, like they do
their divisions, or it would be just another marketing ploy.  

Don't get me wrong, i will be watching my car (which I do like) like a
hawk for the next 4 years.  I am much more hesitant to say it (or any) car
is really good, until it has proved itself to me.

But since someone else pointed out C&D as a source.  I will note, because
I used to read these magazines, that Car and Driver has never had a good
thing to say about most Chrysler products (Shadow for one), always were
they moaning about the reguritated K-car, and engine.  Whereas Motor Trend
always thought they were great cars.  No car magazine is really objective.

And although there are alot of people who don't like Consumers Reports, I
will use them to reinforce my argument (I already know about the big stink
with the Saturn crash tests, time will tell how good a car they are), the
shadow/sundance rate much worse than average, in fact none of the
chrysler's rate a better than average, I think the best one is just
average.  Excluding the diamond star/mitsubishi stuff and the LH's.  You
can find bad stuff about the Shadow.  Try as I might, when I researched
the Saturn, I could not find anything bad about it.  There is a great deal
of information about this company, just because it is a new american
company and it has created quite a stir in the automotive community, for
good reason.  Much more than the introduction of any new model lines of
any established company.  I read an article, which had a sub-column, an I
think this imprinted on me more than anything else.  Some big wig in
Toyota said and I quote, ""We are watching them very closely.""  Come on,
everybody grow up, the foreign cars, especially the japanese have been
kicking our butts, for good reason, the american car companies could not make
a good product or support the customer the way they want these days, to
set in their ways, which is one of the reasons Saturn was created.  They
are still struggling because they haven't learned yet.  They have the
ability, the workers are not inferior, the technology is not out of date,
but their attitude is, and they are just finding this out.  It's called
competition gentleman/women if you don't satisfy the demand of the
consumer, well your out..  

*asbestos suit on*",rec.autos
"This may be a fairly routine request on here, but I'm looking for a fast
polygon routine to be used in a 3D game.  I have one that works right now, but
its very slow.  Could anyone point me to one, pref in ASM that is fairly well
documented and flexible?
	Thanx,
            //Lucas.
",comp.graphics
"
I've gotten migraines after exercise, though for me it seems to be related
to exercising without having eaten recently.  ",sci.med
"Writer Kathy Sawyer reported in today's Washington Post that Joseph Shea, the 
head of the space station redesign has resigned for health reasons.

Shea was hospitalized shortly after his selection in February.  He returned
yesterday to lead the formal presentation to the independent White House panel.
Shea's presentation was rambling and almost inaudible.

Shea's deputy, former astronaut Bryan O'Connor, will take over the effort.

Goldin asserted that the redesign effort is on track.",sci.space
"
OpenGL is a graphics programming library and as such is a great, portable
interface for the development of interactive 3D graphics applications. It
is not, however, an indicator of performance, as that will vary strongly
from machine to machine and vendor to vendor.  SGI is committed to high
performance interactive graphics systems and software tools, so OpenGL
means that you can port easily from SGI to other platforms, there is no
guarantee that your performance would be comparable.


If your sales representative truly mislead you, then you should have a
valid grievance against us which you should carry up to your local SGI
sales management team. Feel free to contact the local branch manager...we
understand that repeat sales come from satisfied customers, so give it a
shot.


As one of the previous posts stated, the Personal IRIS was introduced in
1988 and grew to include the 4D/20, 4D/25, 4D/30 and 4D/35 as clock rates
sped up over time. As a rule of thumb, SGI platforms live for about 4-5
years. This was true of the motorola-based 3000 series ('85-'89), the PI
('88-'93), the Professional Series (the early 4D's - '86-'90), the Power
Series parallel systems ('88-'93). Individual CPU subsystems running at a
particular clock rate usually live for about 2 years. New graphics
architectures at the high end (GT, VGX, RealityEngine) are released every
18 months to 2 years.

These are the facts of life.  If we look at these machines, they become
almost archaic after four years, and we have to come out with a new
platform (like Indigo, Onyx, Challenge) which has higher bus bandwidths,
faster CPUs, faster graphics and I/O, and larger disk capacities. If we
don't, we become uncompetitive.

From the user perspective, you have to buy a machine that meets your
current needs and makes economic sense today.  You can't wait to buy, but
if you need a guaranteed upgrade path for the machine, ask the Sales Rep
for one in writing. If it's feasible, they should be able to do that. Some
of our upgrade paths have specific programs associated with them, such as
the Performance Protection Program for older R3000-based Power Series
multiprocessing systems which allowed purchasers of those systems to obtain
a guaranteed upgrade price for moving to the new Onyx or Challenge
R4400-based 64-bit multiprocessor systems.


If that's happening, it's becausing of misunderstandings or
mis-communication, not because SGI is directly attempting to annoy our
customer base.


Most SGI customers are onesy-twosey types, but regardless, we rarely give a
great deal of notice when we are about to introduce a new system because
again, like a previous post stated, if we pre-announced and the schedule
slipped, we would mess up our potential customers schedules (when they were
counting on the availability of the new systems on a particular date) and
would also look awfully bad to both our investors and the financial
analysts who watch us most carefully to see if we are meeting our
commitments.


Five years is an awfully long time in computer years. New processor
technologies are arriving every 1-2 years, making a 5 year old computer at
least 2 and probably 3 generations behind the times. The competitive nature
of the market is demanding that rate of development, so if your timing is
really 5 years between purchases, you have to accept the limited viability
of whatever architecture you buy into from any vendor.

There are some realities about the computer biz that we all have to live
with, but keeping customers happy is the most important, so don't give up,
we know it.

Josh   |:-)

-- 
",comp.graphics
"





It still applies, except the astronomy these days is Very Long Baseline
Radio Astronomy coupled to GPS and Satellite Laser Ranging. The data
from NASA's and the Naval Observatory's (among others) is a vital 
source of data for studies into crustal dynamics, Earth rotation, and
purturbations. Every time there is a leap second added to the New Year,
remember the military and science are still co-habiting nicely. The
same VLBI was used to track Gallileo as it passed the Earth, and used
so little fuel that it can afford to observe Ida. 
 ",sci.space
"
Look for edge inconsistencies.  Consider two vertices, p and q, which
are connected by at least one edge.

If (p,q) is an edge, then (q,p) should *not* appear.  

If *both* (p,q) and (q,p) appear as edges, then the surface ""flips"" when
you travel across that edge.  This is bad.  

Assuming (warning...warning...warning) that you have an otherwise
acceptable surface - you can pick an edge, any edge, and traverse the
surface enforcing consistency with that edge.  

    0) pick an edge (p,q), and mark it as ""OK""
    1) for each face, F, containing this edge (if more than 2, oops)
       make sure that all edges in F are consistent (i.e., the Face
       should be [(p,q),(q,r),(r,s),(s,t),(t,p)]).  Flip those which
       are wrong. Mark all of the edges in F as ""OK"",
       and add them to a queue (check for duplicates, and especially
       inconsistencies - don't let the queue have both (p,q) and (q,p)). 
    2) remove an edge from the queue, and go to 1).

If a *marked* edge is discovered to be inconsistent, then you lose.

If step 1) finds more than one face sharing a particular edge, then you
lose. 
    
Otherwise, when done, all of the edges will be consistent.  Which means
that all of the surface normals will either point IN or OUT.  Deciding
which way is OUT is left as an exercise...


",comp.graphics
"
  I had this one time.  I attributed it to a lack of sleep since it disappeared
after a few nights of good zzz's.

",sci.med
"I'm interested in find out what is involved in processing pairs of 
stereo photographs.  I have black-and-white photos and would like 
to obtain surface contours.

I'd prefer to do the processing on an SGI, but would be interested
in hearing what software/hardware is used for this type of
image processing.

Please email and/or post to comp.sys.sgi.graphics your responses.

Thanks,",comp.graphics
"
The quality of autobahns is something of a myth. The road surface
isn't much different to a typical TX freeway. They are better
in terms of lighting, safety, signs, roadmarkings etc. I'd have
no problem driving 130 on most US freeways, as it is, I save it
for the backroads, which really are more likely to be dangerous.


It would have to be quite severe. I don't recall any US freeway,
without road damage warnings, that i would regard as unsafe
at 130 in any decent, well damped car. Note that my definition
of decent, well damped, would exclude most typical American sedans.


I don't know where you live, but I would be much more worried
about cops, other traffic etc. than the road surface at 130.
It just isn't that fast or that dangerous. If you have a Probe
GT, no problem. The 4cyl models I have driven would be
likely to be unpredictable at higher speeds.",rec.autos
"
 Not quite.  The answer is:  Many homosexuals, heterosexual, and bisexuals are,
but then, many are not.

 Or, more simply: Lots of people are.

",talk.politics.misc
"
Not one, but two:

Obesity in Europe 88,
proceedings of the 1st European Congress on Obesity

Annals of NY Acad. Sci. 1987



",sci.med
"
Reading this definition, I wonder: when should you recognize something
as being a ""mistake""? It seems to me, that proponents of pseudo-sciences
might have their own ideas of what constitutes a ""mistake"" and which
discoveries of such previous mistakes they accept.
",sci.med
"I'm looking for a database called ""Micro World Data Bank II"", a database
with digital map information containing 178,068 latitude, longitude points.
It is said to be in the public domain. If anyone knows a place where I can
get it (preferably FTP/gopher/mailserver etc.; otherwise snail mail) please
let me know. I you have it yourself and are willing to send me the file,
drop me a line.

I'll be using it with a program called VERSAMAP by Charles H. Culberson.
If anyone knows of another detailed database that can be used with this
program (preferably PD), I would be very interested.

Replies by e-mail please, directly to me, I don't read this group regularly.
If there's interest I'll post a summary, of course.",comp.graphics
"Sorry for wasting your time with a probably simple question, but I'm not
an computer graphic expert. I want to read TIFF-Files with a PASCAL-program.
The problem is, that the files I want to read are in compressed form 
( code 1, e.g. Huffman ). All books & articles I found describe only the
plain (uncompressed) format. I don't know where to get the original
TIFF specification, furthermore I haven't any access to a realy complete
library. Can anybody direct me to a good book or (even better) to an 
specification available via ftp ?

Thanks in advance - Thomas Wolf",comp.graphics
"

And not only that, made a second clone from the same tissue sample
after that of said domineering wife, to run at the helm of the
more-pro-business party under guise of more free trade ... and
she did inhale, many times, to boot ...

(-; (-; (-; 

gld",talk.politics.misc
"
Of your spelling, eh?

			Dr Zippy.",talk.politics.misc
"
Why do you think Steere is doing this?  Isn't he acting in good faith?
After all, as the ""discoverer"" of Lyme for all intents and purposes,
the more famous Lyme gets, the more famous Steere gets.  I don't
see the ulterior motive here.  It is easy for me to see it the
those physicians who call everything lyme and treat everything.
There is a lot of money involved.


Well, it is tragic what has happened to you, but it doesn't
necessarily make you the most objective source of information
about it.  If your whole life is focussed around this, you
may be too emotionally involved to be advising other people
who may or may not have Lyme.  Certainly advocacy of more research
on Lyme would not be out of order, though, and people like you
can be very effective there.





-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",sci.med
"
Stuff deleted


I have to confess that this is one of my few unfulfilled ambitions.
No matter how much I eat, it still seems realistic.",sci.med
"
It likely has nothing to do with ""chunks of plaque"" but it sounds like
you may have a neurovascular compromise to your arm and you need medical
attention *before* doing any more weight lifting.  

















-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",sci.med
"

    The gl2p1.lzh stuff under gfx/show on the Aminet sites includes a
    utility called pic2hl, that is a filter for HamLab that can handle
    the most commonly used kinds of .PIC and .CLP files.

    The biggest problem is that the .CLP files don't usually contain a
    palette, so you need to convert a .PIC with the right palette
    first (which creates a ""ram:picpal"" file), and then convert the
    .CLP files.
",comp.graphics
"To: nyeda@cnsvax.uwec.edu (David Nye)

There is a person on the FIDO CFS echo who claims that he was 
cured of CFS by taking accutane.  He also claims that you are 
using it in the treatment of Fibromyalgia Syndrome.  Are you 
using accutane in the treatment of Fibromyalgia Syndrome?  Have 
you used it for CFS?  Have you gotten good results with it?  Are 
you aware of any double blind studies on the use of accutane in 
these conditions?  Thank you in advance for all replies.",sci.med
"i am sorry, but this genoa card does nothing that the ATI ultra plus 2mb
can't do, PLUS the ATI costs 330$US street price ....

",comp.graphics
"I seem to recall that there was an article in Radio Electronics about this
subject. In fact I have a copy of the article in front of me, but I can't
find anywhere in the article a refrence as to what month it was in. The system
they describe uses an automobile ignition coil for the high voltage. The 
article even includes some information on what kind of film to use and where 
to get it. 

Hope this helps.",sci.med
"I recently learned about these devices that supposedly induce specific 
brain wave frequencies in their users simply by wearing them. Mind machines
consist of LED gogles, head phones, and a microprocessor that controls them.
They strobe the (closed) eye and send sound pulses in sync with the flashing
LEDs. I understand that these devices are experimental, but they are available.
I've heard claims that they can induce sleep, and light trance states for
relaxation. Essentially they are supposed to work without aid of drugs etc...
I would think that if they work as reported they would be incredibly useful,
The few sources I've seen are biased (they are selling the things, and a
friend who has tried them claims that ""every home should have one""). So 
do these mind machines (aka Light and Sound machines) work? can they induce
alpha, theta, and/or delta waves in a person wearing them? What research if
any has been done on them? Could they be used in lieu of a tranquilizer?
Or are they just another bit of quackery?

Web Homer",sci.med
"
Reflex sympathetic dystrophy.  I'm sure there's an FAQ, as I have
made at least 10 answers to questions on it in the last year or so.
-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",sci.med
"Sayeth sjwyrick@lbl.gov (Steve Wyrick):
$Anybody keeping track of how many of these there are?  So far I have
$Miata, Tredia, Previa, Sentra, Maxima, Altima, Camry, and Justy, not to
$mention Lexus, Acura and Infiniti!  

   You're apparently including names that are, or appear to be,
derivatives of real words in English or some other language (e.g.
Acura, Infiniti, Maxima, Altima), in which case you missed ones such
as Integra, Supra, Allante', Capri and Calibra.  In Canada, add Serenia and
Precidia.  If you count misspellings, add Protege and (in Canada)
Vigor.  How about the forthcoming Mondeo, if it is given that name
in North America?

   Others might include Celica, Corolla, Paseo, and Tercel.  In Canada,
add Asu""na.",rec.autos
"



	I think the Manta is the European name for the ""GT.""  I'm pretty sure
that the only Kadett's sold here were/are the Pontiac LeMans.  I think the
GT is just an early '70s to mid '70s Manta.  ",rec.autos
"
Undoubtedly.  In fact, it is the fact that hospitals frequently compete
for physicians rather than for patients that (in part) complicates and 
undermines a simplistic free-market analysis of the market for medical care.


Once again, there is no evidence that this is true in regard to kidney
dialysis.  Although price controls have promoted an expansion of services
to a much greater volume of patients, RD is still a profitable service.
Otherwise, one would expect to see evidence of rationing rather than the
vast expansion that has occurred.


Can you spell ""loss leader?""  I knew you could.  Grocery stores do not
attempt to make up the loss on an individual product by selling more of
it.  In fact, your argument above is that kidney dialysis is a loss leader 
for other medical treatments where lost revenue can be regained.  

But the evidence does not support this contention.  Rather, it appears that
price controls have disciplined the market by forcing an expansion of
service and development of improved lower-cost technology to provide 
comparable benefits.  Providers continue to profit from RD, they simply
make less on each treatment than they would have if the price had 
risen at the rate that uncontrolled treatments have.

There is no question that had price controls forced the price of RD 
substantially below its actual cost that some or all of the doomsday
predictions of free-market advocates would have been seen -- restriction
of service, lagging technological development, etc.  Likewise, it appears
that in the VA and armed forces medical care systems, where providers 
are government agencies, some of these negative impacts may occur.  
(RD patients in the VA system in Spokane, for example, must travel to
Seattle, 300 miles away, for treatment.)  

The bottom line, however, is that this is an example of government 
intervention (of a rather extreme sort) that appears to have had beneficial
results for both providers and consumers.  Claims that ""government
bureaucracy"" inevitably leads to undesirable outcomes in the marketplace
should take such such cases into account.

jsh
",talk.politics.misc
